title,year,genre,imdb
Howard Lovecraft and the Frozen Kingdom,2017,"Animation, Fantasy",5.7
Whisky Galore,2017,"Comedy, Romance",5.8
The Lake,2017,"Horror, Thriller",2.9
The Do-Over,2017,"Action, Adventure, Comedy",5.7
Better Than Love,2017,"Drama, Romance",5
Ben Collins Stunt Driver,2017,Action,4.7
Drinksgiving,2017,Comedy,3.8
Swap,2017,"Action, Sci-Fi, Thriller",4.2
Fixed,2017,Comedy,4.2
Maleficent: Mistress of Evil,2017,"Adventure, Family, Fantasy",6.6
Ustica: The Missing Paper,2017,Drama,5.4
LBJ,2017,"Biography, Drama, History",6.5
I Had a Bloody Good Time at House Harker,2017,"Action, Comedy, Horror",5.4
Piled Higher and Deeper: Still in Grad School,2017,"Comedy, Drama",6.9
Rounding Third,2017,"Drama, Sport",5
Flesh for the Inferno,2017,Horror,4.2
Negative,2017,"Drama, Thriller",4.4
The Unwilling,2017,"Horror, Thriller",4.1
Imperium,2017,"Biography, Crime, Drama",6.5
Operation: Neighborhood Watch!,2017,"Adventure, Family",4.3
Fighting the Sky,2017,"Action, Sci-Fi, Thriller",2.9
Bikini Mayhem,2017,"Horror, Thriller",3.6
Menorca,2017,Drama,4.4
Lady-Like,2017,"Comedy, Romance",5.7
Lights Out,2017,"Drama, Horror, Mystery",6.3
Central Park,2017,"Horror, Thriller",3.8
A Kind of Magic,2017,"Comedy, Fantasy, Romance",6.4
Still Here,2017,"Crime, Drama, Thriller",7
Pickings,2017,"Action, Crime, Drama",5.1
Down River,2017,"Action, Drama, Thriller",4.8
Bad Grandmas,2017,"Action, Comedy, Crime",4.5
Lace Crater,2017,"Comedy, Drama, Fantasy",5.3
The Great & The Small,2017,Drama,5.4
And Then There Was Eve,2017,Drama,5
Satanic,2017,Horror,3.6
Larceny,2017,"Action, Thriller",3.5
Countrycide,2017,"Horror, Mystery, Thriller",2
Mindhorn,2017,Comedy,6.3
Midnight Sun,2017,"Drama, Romance",6.6
In Search of Fellini,2017,"Adventure, Drama, Romance",6.2
She Kills,2017,"Action, Horror",5.9
After the Outbreak,2017,"Horror, Sci-Fi",3.1
Ruin Me,2017,"Horror, Mystery, Thriller",5.2
The Best of Enemies,2017,"Biography, Drama, History",7.1
Cherry Pop,2017,"Comedy, Musical",4.5
Marla,2017,Horror,3.3
Blood of the Tribades,2017,"Fantasy, Horror",4.8
Time Trap,2017,"Action, Adventure, Sci-Fi",6.3
Time Toys,2017,"Family, Sci-Fi",4.5
Zilla and Zoe,2017,Comedy,4.7
Evil Bong 420,2017,"Comedy, Horror",3.8
Mamaboy,2017,"Comedy, Drama, Family",3.4
The Bride He Bought Online,2017,Thriller,5.7
5 Doctors,2017,Comedy,6.4
Monkey Up,2017,"Comedy, Family, Fantasy",3.8
Nocturna,2017,"Horror, Thriller",3.6
Krampus: The Reckoning,2017,Horror,2.4
Good Tidings,2017,"Horror, Thriller",4.2
The SpongeBob Movie: Sponge on the Run,2017,"Animation, Adventure, Comedy",6.4
Submission,2017,"Drama, Sport",5.1
God's Not Dead 2,2017,Drama,4.4
Armed,2017,"Action, Thriller",3.3
The Journey,2017,Drama,6.6
Lea to the Rescue,2017,"Adventure, Family",5.1
Kampout,2017,Adventure,2.3
High Life,2017,"Adventure, Drama, Horror",5.8
The Rendezvous,2017,"Action, Adventure",5.1
The Parts You Lose,2017,"Crime, Drama",5.6
The Sense of an Ending,2017,"Drama, Mystery",6.3
Hush Money,2017,"Drama, Thriller",5.9
Red Eye,2017,Horror,3.2
What If It Works?,2017,"Comedy, Drama, Romance",5.3
Accidental Exorcist,2017,Horror,4.4
MiddleMan,2017,"Comedy, Crime, Drama",5.8
Face 2 Face,2017,Drama,6.8
The Dwarves of Demrel,2017,Fantasy,3.5
Nowhere Boys: The Book of Shadows,2017,"Drama, Fantasy, Sci-Fi",5.1
Love Everlasting,2017,Romance,6.2
Just Charlie,2017,Drama,6.8
The Fight Within,2017,"Action, Romance, Sport",5.4
The Sweet Life,2017,"Comedy, Drama, Romance",6.2
Black Wake,2017,"Horror, Sci-Fi, Thriller",2.1
The Pretend One,2017,Drama,6.6
The Interior,2017,"Adventure, Drama, Thriller",4.6
Looney Tunes: Rabbits Run,2017,"Animation, Adventure, Comedy",5.8
Thy Neighbor,2017,"Drama, Thriller",4.6
The Most Hated Woman in America,2017,"Biography, Drama, History",6.1
The Queen of Hollywood Blvd,2017,"Crime, Drama",5
Speech & Debate,2017,"Comedy, Drama",5.9
Remember Me,2017,Comedy,5
Badsville,2017,"Action, Drama, Romance",6.1
Marriage Killer,2017,Thriller,2.8
Better Criminal,2017,"Action, Thriller",6.2
Good Time,2017,"Crime, Drama, Thriller",7.4
Hidden Figures,2017,"Biography, Drama, History",7.8
Buckout Road,2017,"Horror, Thriller",3.9
Blood Feast,2017,Horror,4.6
Fits and Starts,2017,Comedy,6
Gloves Off,2017,"Comedy, Drama",5.3
Batman: The Killing Joke,2017,"Animation, Action, Crime",6.4
3 Hours till Dead,2017,Horror,4.4
XOXO,2017,"Drama, Music",5.3
The Id,2017,"Horror, Thriller",4.5
Stargirl,2017,"Comedy, Drama, Romance",6.2
The Ouija Exorcism,2017,Horror,2.2
411,2017,Action,5.9
The Holly Kane Experiment,2017,Thriller,5.2
Exorcist: House of Evil,2017,"Horror, Mystery, Thriller",4.3
Hollow in the Land,2017,"Drama, Mystery, Thriller",5.6
Mind and Machine,2017,"Crime, Sci-Fi, Thriller",3
Swiped,2017,"Comedy, Romance",3.5
The Comedian's Guide to Survival,2017,Comedy,4.7
Road to Yesterday,2017,"Drama, Romance, Thriller",6
The Perfect Match,2017,"Comedy, Romance",4.9
The Intervention,2017,"Comedy, Drama",6
Ridge Runners,2017,"Crime, Drama, Thriller",3.9
Mono,2017,Comedy,6.3
Shadow Fighter,2017,Drama,7.4
"Die, My Dear",2017,"Drama, Horror, Thriller",5.2
The Spearhead Effect,2017,Thriller,4.8
Collective: Unconscious,2017,"Drama, Horror, Mystery",6.1
Ripped,2017,Comedy,4.7
Nocturne,2017,Horror,4.6
Dumplin',2017,"Comedy, Drama",6.6
Strip Club Massacre,2017,"Horror, Thriller",5.1
37,2017,Drama,3.9
Burn Your Maps,2017,"Adventure, Comedy, Drama",6.7
Hidden Light,2017,Drama,6.8
Waking David,2017,Drama,6.5
The Lurking Man,2017,"Drama, Fantasy, Horror",7
Den of Darkness,2017,"Horror, Thriller",3.1
Death Pool,2017,Thriller,2.8
Moon Dogs,2017,"Comedy, Drama",6.6
The Raking,2017,Horror,4.6
Dead Rush,2017,"Action, Comedy, Horror",3.4
The Eyes,2017,"Crime, Drama, Mystery",4.9
The Resurrection of Gavin Stone,2017,"Comedy, Drama, Family",6.2
Mercy Christmas,2017,"Action, Comedy, Horror",4.9
Turnt,2017,Drama,8.2
The Things We've Seen,2017,"Crime, Drama, Thriller",4.1
Breaking Brooklyn,2017,"Drama, Family, Music",5.2
Reclusion,2017,"Drama, Horror, Mystery",3.9
His Secret Family,2017,"Crime, Drama, Thriller",4.9
Teen Star Academy,2017,"Comedy, Family",4.2
White Island,2017,Comedy,4.3
Just Mercy,2017,"Biography, Crime, Drama",7.6
11-Sep,2017,"Action, Horror, Thriller",4.1
Tater Tot & Patton,2017,Drama,6.5
Stolen from the Suburbs,2017,Drama,5.7
Regular Show: The Movie,2017,"Animation, Action, Adventure",7.4
The Break-In,2017,"Horror, Mystery, Thriller",4.2
Flesh and Blood,2017,Drama,5.5
Parallel,2017,"Drama, Thriller",6.4
Christmas in the Smokies,2017,"Drama, Family, Romance",5.9
Hellitosis: The Legend of Stankmouth,2017,"Comedy, Horror",4.2
Normandy Is My Name,2017,"Comedy, Family, Romance",6.8
Tomato Red,2017,"Drama, Thriller",5.9
Patchwork,2017,"Comedy, Horror",5.7
Evil Bong: High 5,2017,"Comedy, Horror",3.8
Killjoy's Psycho Circus,2017,"Comedy, Fantasy, Horror",5
Block Island,2017,"Action, Thriller",3.8
Where Do We Go From Here?,2017,"Comedy, Romance",6.4
How Heavy This Hammer,2017,Drama,6.1
Southbound,2017,"Fantasy, Horror, Mystery",5.9
The Devil's Candy,2017,"Drama, Horror, Thriller",6.4
Mascots,2017,Comedy,5.7
Cooped Up,2017,"Comedy, Drama, Romance",5.6
Rogue Warrior: Robot Fighter,2017,"Action, Sci-Fi",4.9
Jean of the Joneses,2017,Comedy,6.2
Ekaj,2017,"Crime, Drama",6.1
American Dirtbags,2017,"Comedy, Drama",4.4
The Second Time Around,2017,Romance,6.6
Great Plains,2017,Drama,5.4
The Ottoman Lieutenant,2017,"Drama, War",6.6
Prepper,2017,Drama,5.1
A Closer Walk with Thee,2017,"Drama, Horror",3.9
All I Want,2017,"Comedy, Drama, Romance",5.2
Hunting Season,2017,Thriller,2.2
Spirit of the Game,2017,Biography,5.1
Emma's Chance,2017,"Drama, Family, Sport",6.1
Tri,2017,"Comedy, Drama, Sport",4.9
Cartels,2017,"Action, Crime, Mystery",3.8
I'm Not Ashamed,2017,"Biography, Drama",5.9
The Blind King,2017,"Horror, Mystery",3.1
DriverX,2017,Drama,5.6
The Purging Hour,2017,"Drama, Horror, Mystery",4.2
Barbie in Rock 'N Royals,2017,"Animation, Family",6
Almost Friends,2017,"Comedy, Drama",5.9
I Am Still Here,2017,Drama,7.3
Christmas Ranch,2017,"Drama, Family",4.3
Go North,2017,"Adventure, Drama, Romance",4.3
From a House on Willow Street,2017,"Action, Crime, Horror",4.8
Red Island,2017,"Horror, Mystery, Sci-Fi",3.2
Awaken the Shadowman,2017,"Horror, Thriller",3.9
Keep the Change,2017,"Comedy, Romance",6.3
Rondo,2017,Thriller,4.1
Zombies,2017,"Action, Horror",2.9
"Scaler, Dark Spirit",2017,"Horror, Thriller",3.2
Les frères Sisters,2017,"Crime, Drama, Western",7
Axis,2017,"Drama, Thriller",3.9
Await Further Instructions,2017,"Horror, Mystery, Sci-Fi",4.8
Don't Think Twice,2017,"Comedy, Drama",6.7
Split,2017,"Horror, Thriller",7.3
Zombies Have Fallen,2017,"Action, Thriller",4.9
Feral,2017,"Action, Drama, Horror",4.5
Moonlight,2017,Drama,7.4
The Kid,2017,"Biography, Drama, Western",5.9
211,2017,"Action, Crime, Drama",4.4
Dead Fred,2017,"Comedy, Crime",3.9
Priceless,2017,"Crime, Drama, Romance",6.1
Hotel Inferno 2: The Cathedral of Pain,2017,"Action, Horror",6
Marjorie Prime,2017,"Drama, Romance, Sci-Fi",6.3
Playing with Dolls: Bloodlust,2017,Horror,2.5
Unwritten,2017,"Fantasy, Thriller",3
Lone Wolves,2017,"Action, Sci-Fi",2
The Sun at Midnight,2017,Drama,5.6
Pitchfork,2017,Horror,4.7
Any Bullet Will Do,2017,Western,4.5
The Titan,2017,"Drama, Mystery, Romance",4.8
Rebel in the Rye,2017,"Biography, Drama, Romance",6.7
Big Bear,2017,Comedy,5.1
They Remain,2017,Thriller,4.2
Life in the Hole,2017,Thriller,5.8
Sadie,2017,"Drama, Fantasy, Horror",3.7
Love of My Life,2017,"Comedy, Drama",5.2
iGirlfriend,2017,"Comedy, Sci-Fi, Thriller",2.8
Lovesick,2017,"Drama, Romance",4.6
American Folk,2017,"Drama, Musical",6.2
Bedeviled,2017,"Horror, Mystery, Thriller",4.2
Remember Me,2017,"Comedy, Romance",5.5
Hooligan Legacy,2017,Crime,3.4
Presumed,2017,Thriller,5
Cage,2017,"Drama, Horror, Thriller",3.7
Braven,2017,"Action, Thriller",6
Her Side of the Bed,2017,"Comedy, Drama, Romance",4.1
Miracle Maker,2017,Family,6.8
The Holy Fail,2017,Comedy,4.1
A Box of Faith,2017,Family,5.8
My Uncle John Is a Zombie!,2017,"Comedy, Horror",5.8
King Candy,2017,"Biography, Drama",7
Elite,2017,Action,4.5
Con Men,2017,"Crime, Drama, Mystery",6.3
Mindhack: #savetheworld,2017,Sci-Fi,3.5
Change in the Air,2017,Drama,5.5
Dance Camp,2017,"Comedy, Drama, Musical",4
Prodigy,2017,"Drama, Sci-Fi, Thriller",6
Kill Ratio,2017,Action,4.1
More Than Enough,2017,Drama,6.1
Goodland,2017,"Crime, Mystery, Thriller",5.2
All Hallows' Eve 2,2017,Horror,4.8
Race to Redemption,2017,"Drama, Family",5
"Three Billboards Outside Ebbing, Missouri",2017,"Comedy, Crime, Drama",8.2
Mary Poppins Returns,2017,"Comedy, Family, Fantasy",6.7
American Guinea Pig: Bloodshock,2017,Horror,4.9
The 60 Yard Line,2017,"Comedy, Drama, Family",4.8
What Happened Last Night,2017,Comedy,3.8
Little Boxes,2017,"Comedy, Drama",5.9
Don't Talk to Irene,2017,Comedy,6.3
American Gothic,2017,"Horror, Thriller",3.6
Cruel Hearts,2017,Thriller,5
Fare,2017,"Drama, Thriller",4.3
In the Radiant City,2017,Drama,5.5
The Girl in the Cornfield,2017,"Horror, Mystery",3.8
Cruise,2017,"Drama, Romance",5.3
Incontrol,2017,"Drama, Sci-Fi, Thriller",4.2
Our Souls at Night,2017,"Drama, Romance",6.9
Lucky's Treasure,2017,"Adventure, Family",4.6
Almost Dead,2017,"Drama, Horror, Thriller",3.3
The Rainbow Experiment,2017,Drama,5.8
Lore,2017,Thriller,4.7
The Transfiguration,2017,"Drama, Horror",6.1
The Year of Spectacular Men,2017,"Comedy, Drama, Romance",5.6
Dismissed,2017,"Drama, Horror, Thriller",5.7
Last Seen in Idaho,2017,"Action, Crime, Thriller",5
Ignacio de Loyola,2017,"Action, Biography, Drama",5.8
The Marshes,2017,Horror,4.2
Muse,2017,"Fantasy, Mystery, Thriller",5.4
The Shadow Effect,2017,"Action, Drama, Mystery",4.2
Mantra,2017,"Drama, Family",5.2
The Light of the Moon,2017,Drama,6.3
Desolation,2017,"Drama, Horror, Thriller",4.5
The Legend of Wasco,2017,Horror,2.8
Nereus,2017,"Horror, Mystery, Thriller",3.6
Frat Pack,2017,Comedy,3.9
Get Out,2017,"Horror, Mystery, Thriller",7.7
Operator,2017,"Comedy, Drama",6
Manos Returns,2017,"Comedy, Horror",3.3
Hold the Dark,2017,"Action, Drama, Horror",5.6
Weirdos,2017,Drama,6.7
Losing in Love,2017,"Comedy, Drama, Romance",6.8
I Am the Pretty Thing That Lives in the House,2017,"Drama, Horror, Mystery",4.5
The Northlander,2017,"Adventure, Fantasy, Sci-Fi",5
Beyond the Woods,2017,"Drama, Horror, Mystery",5.4
Rocky Horror Show Live,2017,"Comedy, Musical, Sci-Fi",7.9
Chasing Pavement,2017,Drama,5
Fifty,2017,"Drama, Romance, Thriller",6
Remember the Goal,2017,Drama,6
Easy Living,2017,"Comedy, Drama, Thriller",4.8
Sometimes Always Never,2017,"Comedy, Drama, Mystery",6.2
The Dark Tapes,2017,"Horror, Mystery, Sci-Fi",4.8
Anderson Bench,2017,"Comedy, Drama",3.7
Like Son,2017,Crime,3.3
Altered Hours,2017,"Sci-Fi, Thriller",4.7
The Killer Robots! Crash and Burn,2017,"Action, Adventure, Comedy",3.6
Viral Beauty,2017,"Comedy, Romance",6.3
Mango Dreams,2017,"Adventure, Drama",7.6
Six Children and One Grandfather,2017,"Comedy, Family",4.5
The Gaelic King,2017,"Action, Adventure, Fantasy",3.8
Below Her Mouth,2017,"Drama, Romance",5.5
Color Out of Space,2017,"Horror, Mystery, Sci-Fi",6.2
All At Once,2017,Drama,5.9
Doubting Thomas,2017,Drama,4.6
Trash Fire,2017,"Comedy, Drama, Horror",5.8
Bugs: A Trilogy,2017,Horror,5.6
Champion,2017,"Drama, Family, Sport",6
Fanged Up,2017,"Comedy, Horror",4.8
Reality Queen!,2017,Comedy,3.2
The Hexecutioners,2017,Horror,4
Cassidy Red,2017,"Action, Adventure, Drama",4.5
Deuces,2017,"Action, Crime, Drama",5.9
Watch the Sky,2017,Sci-Fi,3.6
Interstellar Wars,2017,Sci-Fi,1.6
The Favourite,2017,"Biography, Comedy, Drama",7.5
Storage Locker 181,2017,Thriller,4.8
Hostile,2017,"Drama, Horror, Sci-Fi",5.4
Wildling,2017,"Drama, Fantasy, Horror",5.5
Heroes Don't Come Home,2017,"Action, Drama, War",5.3
Man Underground,2017,"Drama, Sci-Fi",6.4
Mad,2017,"Comedy, Drama",6.6
Gorenos,2017,Horror,4.3
Flashout,2017,Sci-Fi,4.8
Surviving the Outbreak,2017,"Horror, Sci-Fi",2.5
Quanta,2017,"Drama, Sci-Fi",4.5
Freak Show,2017,"Comedy, Drama",6.6
Alistair1918,2017,"Drama, Sci-Fi",5.6
Jasper Jones,2017,"Drama, Mystery, Thriller",6.5
M.F.A.,2017,"Drama, Horror, Thriller",6
National Theatre Live: Man and Superman,2017,"Comedy, Drama",8.4
Dickshark,2017,"Comedy, Sci-Fi",2.4
Dealer,2017,"Action, Adventure, Comedy",6.4
Disappearance,2017,"Romance, Thriller",3.3
Love Wedding Repeat,2017,"Comedy, Romance",5.5
Stop Over in Hell,2017,"Crime, Horror, Thriller",4
The Boy Downstairs,2017,"Comedy, Drama, Romance",5.7
Donovan Reid,2017,Mystery,5.2
Noelle,2017,"Comedy, Family, Fantasy",6.3
Breakable You,2017,"Comedy, Drama",5.5
Love & Coffee,2017,"Comedy, Romance",5.1
Twenty Twenty-Four,2017,"Mystery, Sci-Fi, Thriller",4.3
Shared Rooms,2017,"Comedy, Drama, Romance",5.5
Isle of the Dead,2017,"Action, Horror",5
Mother!,2017,"Drama, Horror, Mystery",6.6
Sharknado: Heart of Sharkness,2017,Comedy,2.8
One Under the Sun,2017,"Drama, Mystery, Sci-Fi",3.5
Super Dark Times,2017,"Crime, Drama, Horror",6.6
The Secret Life of Pets 2,2017,"Animation, Adventure, Comedy",6.5
Little Dead Rotting Hood,2017,Horror,3.6
Warning Shot,2017,"Drama, Thriller",4.9
Rorschach,2017,"Horror, Mystery",5.7
The Keeping Hours,2017,"Drama, Fantasy, Horror",6.3
Ghost Team,2017,"Comedy, Thriller",4.6
I Know You're in There,2017,"Horror, Thriller",4.3
Togo,2017,"Adventure, Biography, Drama",8
True to the Game,2017,"Crime, Thriller",5.2
Before the Sun Explodes,2017,Drama,5.8
International Falls,2017,Comedy,5.4
Wild Rose,2017,"Comedy, Drama, Music",7.2
Frat Star,2017,"Comedy, Drama",3.7
Peter Rabbit,2017,"Adventure, Comedy, Family",6.6
Red Christmas,2017,"Horror, Thriller",4.3
House of Salem,2017,Horror,4.2
A Miracle on Christmas Lake,2017,"Family, Mystery, Sport",4.4
Poms,2017,"Comedy, Drama, Sport",5.9
Chasing the Star,2017,Adventure,3.1
Second Nature,2017,Comedy,4.8
The Unkindness of Ravens,2017,"Drama, Horror",5.1
Forsaken,2017,Horror,2
The Alchemist Cookbook,2017,"Comedy, Drama, Horror",5.1
Harvest Lake,2017,"Drama, Fantasy, Horror",4.1
Mum's List,2017,Drama,6.4
King Cobra,2017,"Comedy, Crime, Drama",5.6
22 Chaser,2017,"Crime, Drama",5.2
Fender Bender,2017,"Horror, Thriller",4.9
Pandorica,2017,Sci-Fi,3.6
Skinford,2017,"Action, Adventure, Comedy",4
Lover,2017,"Horror, Romance, Thriller",5.6
12 Feet Deep,2017,"Horror, Thriller",5.5
Green is Gold,2017,"Crime, Drama",6
Monsters at Large,2017,Family,5.4
Shortwave,2017,"Sci-Fi, Thriller",4.3
Hampstead,2017,"Comedy, Drama, Romance",6
The Shasta Triangle,2017,"Fantasy, Sci-Fi, Thriller",3.5
Prevenge,2017,"Comedy, Drama, Fantasy",5.9
Filth City,2017,"Action, Comedy, Crime",4.4
The Discovery,2017,"Drama, Romance, Sci-Fi",6.3
Cardboard Gangsters,2017,"Crime, Drama",6.4
Charlie Charlie,2017,Horror,2.4
The Levelling,2017,Drama,6.4
Escape Room,2017,"Horror, Thriller",4.2
The Pass,2017,"Drama, Romance",6.5
The Dark Red,2017,"Mystery, Thriller",5
Mean Dreams,2017,Thriller,6.3
Lizzie,2017,"Biography, Crime, Drama",5.8
The 5th Kind,2017,"Horror, Mystery, Sci-Fi",5.5
Diary of a Fatman,2017,"Comedy, Fantasy, Sci-Fi",5.7
Tonight She Comes,2017,"Comedy, Horror",3.8
Bling,2017,"Animation, Action, Comedy",4.5
The Land,2017,Drama,6.4
Another Soul,2017,"Horror, Thriller",2.1
Returned,2017,Sci-Fi,2.7
Rainbow Time,2017,"Comedy, Drama",5.9
Heavenquest: A Pilgrim's Progress,2017,"Action, Adventure, Fantasy",3.4
The Chamber,2017,"Horror, Thriller",4.4
"I, Daniel Blake",2017,Drama,7.9
Inside,2017,"Horror, Thriller",4.7
Below the Surface,2017,Thriller,4.4
Happiness Is a Four-letter Word,2017,Drama,6.7
I Hate the Man in My Basement,2017,"Comedy, Drama, Romance",5.3
Mark Felt: The Man Who Brought Down the White House,2017,"Biography, Drama, History",6.4
Abe & Phil's Last Poker Game,2017,"Comedy, Drama",5.7
Non-Transferable,2017,Comedy,5.4
Nightmare Nurse,2017,"Crime, Drama, Thriller",4.7
Grandma's House,2017,Drama,6.3
Wild Nights with Emily,2017,"Comedy, History",6
Hens Night,2017,"Comedy, Drama, Horror",3.3
The Doll,2017,"Fantasy, Horror, Sci-Fi",2.4
The Girl in the Spider's Web,2017,"Action, Crime, Drama",6.1
My Little Sister,2017,Horror,3.1
Hedgehog,2017,Drama,5.1
Billionaire Boys Club,2017,"Biography, Drama, Thriller",5.6
Sollers Point,2017,Drama,5.7
The Rocket,2017,"Family, Sport",4.7
Slumber,2017,Horror,4.7
The Terror of Hallow's Eve,2017,"Drama, Horror, Thriller",5.1
Hidden Truth,2017,Thriller,5.3
The Amityville Legacy,2017,Horror,2.1
Happy Hunting,2017,"Horror, Western",5.1
68 Kill,2017,"Comedy, Crime, Romance",6
Round of Your Life,2017,"Family, Sport",4.3
Beach House,2017,Thriller,5.6
First Round Down,2017,"Action, Comedy",5
The Mason Brothers,2017,"Crime, Drama, Thriller",5
Brotherhood,2017,"Crime, Drama, Thriller",6.1
Another Mother's Son,2017,"Biography, Drama, War",6.7
Ravenswood,2017,"Horror, Thriller",4.7
Wakefield,2017,Drama,6.3
Dry Blood,2017,Horror,4.6
Sheborg Massacre,2017,"Action, Adventure, Comedy",4.1
Where Is Kyra?,2017,Drama,5.5
Izzy Gets the Fuck Across Town,2017,"Comedy, Drama, Music",5.5
5150,2017,"Crime, Drama, Thriller",4
Robo-Dog: Airborne,2017,Family,4.8
Porches and Private Eyes,2017,"Comedy, Mystery",4.3
View from a Blue Moon,2017,Action,6.6
Raw,2017,"Crime, Drama",5.5
Romans,2017,"Drama, Thriller",5.3
The Lurker,2017,"Horror, Mystery, Thriller",3
Secret Santa,2017,"Comedy, Horror",4.7
Another Forever,2017,Drama,5.2
Strange Weather,2017,"Adventure, Drama",5.9
Joseph and Mary,2017,Drama,3.7
The Apostle Peter: Redemption,2017,Drama,5.7
The Willoughbys,2017,"Animation, Adventure, Comedy",6.4
Among the Shadows,2017,"Action, Crime, Drama",2.1
Battalion,2017,"Action, Drama, Sci-Fi",2.1
"Sweet, Sweet Lonely Girl",2017,"Drama, Horror, Thriller",5.4
Kickboxer: Retaliation,2017,"Action, Drama",5
Fortune Defies Death,2017,"Crime, Drama, Mystery",7.1
A Bad Idea Gone Wrong,2017,Comedy,5.8
Jessica Darling's It List,2017,Family,5.4
Pray for Rain,2017,"Drama, Mystery, Thriller",5.2
Rosy,2017,"Comedy, Romance, Thriller",4.7
Around the Sun,2017,Drama,5.4
Class Rank,2017,"Comedy, Family, Romance",6.4
Haunted 3: Spirits,2017,Horror,2.3
Double Play,2017,Drama,6.7
Dead West,2017,"Crime, Drama, Horror",3.4
Broken Ceiling,2017,Drama,7.5
Kiss and Cry,2017,"Biography, Drama, Music",6.8
Dead Sexy,2017,Comedy,4.3
Kissing Candice,2017,Drama,5.2
The Rake,2017,"Horror, Mystery, Thriller",3.5
Feed,2017,Drama,6.2
Branagh Theatre Live: The Winter's Tale,2017,Drama,7.8
A Happening of Monumental Proportions,2017,"Comedy, Drama",4.7
Bees Make Honey,2017,"Comedy, Drama, Mystery",6.7
She Was So Pretty,2017,Horror,3.8
Intensive Care,2017,"Action, Comedy, Thriller",3.9
Resolution Song,2017,"Drama, Family",4.9
The Enchanted Cottage,2017,"Drama, Romance",3.7
Despair,2017,"Drama, Thriller",6.2
Assimilate,2017,"Horror, Mystery, Sci-Fi",5.3
Drone Wars,2017,"Action, Sci-Fi, Thriller",2.9
Habit,2017,Horror,5.2
Brown Girl Begins,2017,"Fantasy, Sci-Fi",3.6
Brahman Naman,2017,Comedy,5.6
Talita,2017,Drama,7.7
Seizure,2017,Horror,3.7
The Hollywouldn'ts,2017,"Comedy, Drama",6.6
You Can Tutu,2017,Family,4.3
Buddymoon,2017,Comedy,6
Riding Faith,2017,Family,4.2
Random Tropical Paradise,2017,Comedy,4.4
How It Ends,2017,"Action, Adventure, Drama",5
Blood Brother,2017,"Action, Crime, Drama",4.4
The Mildew from Planet Xonader,2017,"Action, Horror, Sci-Fi",5.3
Person to Person,2017,"Comedy, Drama",5.7
Don't Come Back from the Moon,2017,Drama,5.2
The Museum Project,2017,"Horror, Mystery",5.3
Hot Wheels Acceleracers the Ultimate Race,2017,"Animation, Action, Sci-Fi",7.4
The Bachelors,2017,"Comedy, Drama",6.8
The Belly of the Beast,2017,Horror,7.9
