title,year,genre,imdb
Sarah and Son,1930,"Drama, Romance",5.6
The Sea Bat,1930,"Action, Romance, Thriller",5.5
The Ship from Shanghai,1930,"Action, Crime, Drama",5.1
Show Girl in Hollywood,1930,"Comedy, Musical, Drama",6.4
The Silver Horde,1930,"Drama, Romance",5.9
The Sin Ship,1931,Drama,5.5
Sin Takes a Holiday,1930,"Comedy, Romance",6.2
Sinners' Holiday,1930,"Adventure, Crime, Romance",6.3
So Long Letty,1929,"Comedy, Musical",6.2
Song o' My Heart,1930,"Drama, Music, Romance",5.3
Soup to Nuts,1930,"Comedy, Musical, Romance",6
Spring Is Here,1930,"Comedy, Musical, Romance",5.5
Street of Chance,1930,"Crime, Drama, Romance",6.8
Sunny,1930,Musical,5.3
Sweet Kitty Bellairs,1930,"Musical, Romance",5.1
They Learned About Women,1930,"Musical, Drama",5.5
Three Faces East,1930,Drama,5.9
Tom Sawyer,1930,"Adventure, Comedy, Drama",6.4
Top Speed,1930,"Comedy, Musical, Romance",6.1
True to the Navy,1930,"Action, Comedy, Romance",6.7
The Truth About Youth,1930,"Drama, Romance",5.7
The Unholy Three,1930,"Crime, Drama, Romance",6.8
Up the River,1930,"Comedy, Crime, Drama",6
The Vagabond King,1930,"Musical, Romance",5.7
The Virtuous Sin,1930,"Drama, Romance, War",5.5
Way Out West,1930,"Action, Comedy, Music",5.6
Way for a Sailor,1930,"Romance, Drama",5.7
Whoopee!,1930,"Comedy, Musical, Romance",6.3
Wide Open,1930,Comedy,6
The Widow from Chicago,1930,"Crime, Drama, Romance",6.5
Young Man of Manhattan,1930,"Comedy, Musical, Romance",6.1
24 Hours,1931,Drama,6
Alice in Wonderland,1931,Fantasy,4.6
Ambassador Bill,1931,Comedy,6.2
An American Tragedy,1931,"Crime, Drama, Romance",6.5
Are These Our Children,1931,Drama,5.8
Bad Girl,1931,"Drama, Romance",6.5
The Bad Sister,1931,Drama,6.3
Beauty and the Boss,1932,"Comedy, Romance",6.9
Behind Office Doors,1931,"Drama, Romance",6.1
Big Business Girl,1931,Romance,5.9
The Big Gamble,1931,"Crime, Drama, Romance",5.7
The Black Camel,1931,"Crime, Mystery, Thriller",6.8
Blonde Crazy,1931,"Comedy, Crime, Drama",7.1
Born to Love,1931,"Drama, Romance, War",5.8
The Brat,1931,Comedy,6.6
Broadminded,1931,Comedy,5.9
Caught Plastered,1931,"Comedy, Musical",6.6
The Champ,1931,"Drama, Sport",7.3
Charlie Chan Carries On,1931,Mystery,6.7
The Cheat,1931,Drama,6.4
Chinatown After Dark,1931,"Crime, Drama",4.4
City Lights,1931,"Comedy, Drama, Romance",8.5
City Streets,1931,"Crime, Drama, Film-Noir",7.1
A Connecticut Yankee,1931,"Comedy, Fantasy, Romance",6.5
Consolation Marriage,1931,Drama,6.1
Corsair,1931,"Adventure, Crime, Romance",5.8
Cracked Nuts,1931,"Comedy, Musical, Romance",6.4
The Criminal Code,1930,"Crime, Drama, Romance",7
Daddy Long Legs,1931,"Comedy, Romance",5.9
"Dance, Fools, Dance",1931,"Crime, Drama, Romance",6.2
Just a Gigolo,1931,"Comedy, Romance",6.2
Daughter of the Dragon,1931,"Crime, Drama",6.1
Daybreak,1931,Drama,6.2
Delicious,1931,"Comedy, Musical, Romance",5.9
Devotion,1931,"Comedy, Drama, Romance",6.2
Dirigible,1931,Adventure,6.3
Don't Bet on Women,1931,"Comedy, Romance",6.2
The Drums of Jeopardy,1931,"Crime, Drama, Horror",5.7
The Easiest Way,1931,"Drama, Romance",6.1
East Lynne,1931,"Drama, Romance",6
East of Borneo,1931,Adventure,5.7
Everything's Rosie,1931,"Comedy, Romance",6
Expensive Women,1931,Drama,5.6
The False Madonna,1931,"Crime, Drama, Romance",6.4
Fighting Caravans,1931,"Romance, Western",5.7
The Finger Points,1931,"Crime, Drama",5.9
Five Star Final,1931,"Crime, Drama",7.3
Five and Ten,1931,"Drama, Romance",6.3
Flying High,1931,"Comedy, Musical, Romance",5.8
A Free Soul,1931,"Crime, Drama, Romance",6.7
Friends and Lovers,1931,"Drama, Romance, War",5.4
The Front Page,1931,"Comedy, Crime, Drama",6.7
The Galloping Ghost,1931,"Action, Adventure, Crime",5.5
The Gay Diplomat,1931,Drama,5.1
Gentleman's Fate,1931,"Crime, Drama",6.4
Girls About Town,1931,Comedy,7
God's Gift to Women,1931,"Comedy, Romance",5.3
It's Tough to Be Famous,1932,"Comedy, Drama",5.9
The Great Meadow,1931,"Drama, Western",6.2
The Guardsman,1931,"Comedy, Drama",6.5
Guilty Hands,1931,"Drama, Crime",6.9
"Her Majesty, Love",1931,"Comedy, Musical, Romance",5.9
His Woman,1931,"Drama, Romance",5.9
A Holy Terror,1931,"Action, Adventure, Western",5.5
Honor Among Lovers,1931,"Drama, Romance",6.7
A House Divided,1931,Drama,6.9
I Take This Woman,1931,"Drama, Romance",6.1
Illicit,1931,"Drama, Romance",6.1
Indiscreet,1931,"Comedy, Drama, Musical",6.2
Inspiration,1931,"Drama, Romance",6.3
Iron Man,1931,Drama,6.1
Kept Husbands,1931,"Drama, Romance",5.9
Kiss Me Again,1931,"Musical, Romance",5.5
Ladies of the Big House,1931,"Crime, Drama, Romance",6
Ladies' Man,1931,Drama,6
The Lady Refuses,1931,"Drama, Romance",6
Laugh and Get Rich,1931,Comedy,5.6
Local Boy Makes Good,1931,"Action, Comedy, Romance",6.2
Lonely Wives,1931,"Comedy, Romance",6.3
The Mad Genius,1931,"Drama, Horror, Romance",6.4
The Man in Possession,1931,Comedy,6.9
Manhattan Parade,1931,"Comedy, Musical",5
Arizona,1931,"Drama, Romance",5.7
Men Call It Love,1931,"Drama, Romance",5.7
Men with Wings,1938,"Action, Drama, War",6.3
Millie,1931,"Drama, Romance",6.3
The Millionaire,1931,"Drama, Comedy",7
The Miracle Woman,1931,"Drama, Romance",7.2
Monkey Business,1931,"Comedy, Musical",7.5
Murder at Midnight,1931,"Crime, Mystery",5.4
Murder by the Clock,1931,"Horror, Mystery",6.2
My Past,1931,"Drama, Romance",5.6
My Sin,1931,Drama,6.5
The Naughty Flirt,1930,"Comedy, Drama, Romance",5.7
New Adventures of Get-Rich-Quick Wallingford,1931,"Comedy, Crime, Romance",5.3
Other Men's Women,1931,"Drama, Romance",6.5
The Painted Desert,1931,Western,5.1
Palmy Days,1931,"Comedy, Musical, Romance",6.8
"Parlor, Bedroom and Bath",1931,Comedy,6.1
Peach O'Reno,1931,"Comedy, Musical, Romance",6.7
Penrod and Sam,1931,"Drama, Comedy",5.9
The Phantom of Paris,1931,"Drama, Thriller",6.5
The Phantom,1931,"Horror, Thriller",4.4
Platinum Blonde,1931,"Comedy, Romance",6.9
Politics,1931,"Comedy, Romance",6.4
The Public Defender,1931,"Crime, Drama, Mystery",6.5
The Public Enemy,1931,"Crime, Drama",7.7
Quick Millions,1931,"Crime, Drama",6.4
The Range Feud,1931,"Action, Mystery, Romance",5.9
The Reckless Hour,1931,"Drama, Romance",6.2
Reducing,1931,"Comedy, Drama",6.4
The Right of Way,1931,"Drama, Romance",4.6
The Road to Singapore,1931,"Drama, Romance",6.5
The Royal Bed,1931,Comedy,5.9
Safe in Hell,1931,"Crime, Drama",7
Seed,1931,Drama,7
The Sleeping Cardinal,1931,"Crime, Mystery",6
Side Show,1931,"Comedy, Musical",5.1
Sidewalks of New York,1931,"Comedy, Crime",5.7
Sit Tight,1931,"Comedy, Musical",5
The Skin Game,1931,Drama,5.8
Skippy,1931,"Comedy, Drama, Family",6.3
Smart Money,1931,"Crime, Drama",6.8
Smart Woman,1931,"Comedy, Drama, Romance",6.5
Son of India,1931,"Drama, Romance",6
The Speckled Band,1931,"Crime, Drama, Mystery",5.5
Sporting Blood,1931,"Drama, Romance, Sport",6.1
The Squaw Man,1931,Western,6.4
Stepping Out,1931,"Comedy, Romance",5.5
Stolen Heaven,1931,"Drama, Romance",6.6
Street Scene,1931,"Drama, Romance",7.6
The Struggle,1931,Drama,6.2
Susan Lenox (Her Fall and Rise),1931,"Drama, Romance",6.4
Tabu: A Story of the South Seas,1931,"Drama, Romance, Adventure",7.5
Tarnished Lady,1931,"Drama, Romance",6.1
Ten Cents a Dance,1931,"Crime, Drama, Romance",6.6
This Modern Age,1931,"Comedy, Drama, Romance",5.4
Three Who Loved,1931,Drama,5.7
The Tip-Off,1931,"Comedy, Crime",5.7
Tonight or Never,1931,"Comedy, Romance",6.5
Transatlantic,1931,"Comedy, Drama",6.6
Under Eighteen,1931,"Drama, Romance",6.7
The Unholy Garden,1931,"Crime, Drama, Romance",6
The Viking,1931,"Adventure, Drama, Romance",6
Waterloo Bridge,1931,"Drama, Romance",7.5
Way Back Home,1931,"Comedy, Drama, Music",6.1
A Woman of Experience,1931,"Drama, Romance",6.2
The Yellow Ticket,1931,"Adventure, Drama, War",6.3
After Tomorrow,1932,Drama,6.7
The Age of Consent,1932,"Drama, Romance",6
Air Mail,1932,"Adventure, Drama",6.4
Alias the Doctor,1932,Drama,6
American Madness,1932,Drama,7.4
The Animal Kingdom,1932,"Comedy, Drama, Romance",6.4
Are You Listening?,1932,Drama,6.2
Arsène Lupin,1932,"Crime, Mystery, Romance",6.9
As You Desire Me,1932,Drama,6.4
Attorney for the Defense,1932,"Crime, Drama",6.3
Back Street,1932,"Drama, Romance",6.9
The Beast of the City,1932,"Crime, Drama, Film-Noir",6.8
Behind the Mask,1932,"Crime, Horror, Mystery",6.2
The Big Broadcast,1932,"Comedy, Musical, Romance",6.9
Big City Blues,1932,"Comedy, Drama",6.1
The Big Timer,1932,"Drama, Sport",5.6
A Bill of Divorcement,1932,Drama,6.5
Blessed Event,1932,"Drama, Comedy",6.9
Blondie of the Follies,1932,"Comedy, Musical",6.5
Broken Lullaby,1932,Drama,7.6
#NAME?,1932,Comedy,5.6
The Cabin in the Cotton,1932,Drama,6.8
Call Her Savage,1932,Drama,7
Carnival Boat,1932,"Adventure, Drama, Music",5.5
Central Park,1932,"Crime, Drama, Romance",6.1
Chandu the Magician,1932,"Action, Adventure, Comedy",6.3
Charlie Chan's Chance,1932,Mystery,6.1
Frisco Jenny,1932,"Crime, Drama, Music",6.9
The Conquerors,1932,"Drama, Western",6.3
The Crash,1932,Drama,6
The Crooked Circle,1932,"Comedy, Mystery",5.4
Crooner,1932,Comedy,5.9
The Crowd Roars,1932,"Action, Drama, Sport",6.2
Dancers in the Dark,1932,Drama,6.1
The Dark Horse,1932,Comedy,7
Devil and the Deep,1932,Drama,6.4
Divorce in the Family,1932,"Drama, Romance",5.9
Doctor X,1932,"Comedy, Crime, Horror",6.4
Downstairs,1932,"Drama, Romance",6.8
Dr. Jekyll and Mr. Hyde,1931,"Horror, Sci-Fi",7.6
Emma,1932,Drama,7
The Expert,1932,"Comedy, Drama",6
Faithless,1932,Drama,6.8
The Famous Ferguson Case,1932,"Crime, Drama",6.5
A Farewell to Arms,1932,"Drama, Romance, War",6.5
The Final Edition,1932,"Crime, Drama",6.3
"Fireman, Save My Child!",1932,"Comedy, Sport",5.9
The Sport Parade,1932,"Drama, Romance, Sport",5.8
Ghost Valley,1932,"Romance, Western",5.5
Girl Crazy,1932,"Comedy, Musical",6.1
The Girl from Chicago,1932,"Crime, Drama",4.7
The Greeks Had a Word for Them,1932,Comedy,6.1
The Hatchet Man,1932,"Crime, Drama",6.3
Haunted Gold,1932,"Action, Horror, Mystery",5.6
Hell Divers,1931,"Adventure, Drama, Romance",6.3
Hell's Highway,1932,"Action, Crime, Drama",6.8
Hell's House,1932,Drama,6
High Pressure,1932,Comedy,6.6
Hold 'Em Jail,1932,"Comedy, Sport",6.3
Horse Feathers,1932,"Comedy, Musical, Romance",7.6
Hot Saturday,1932,"Drama, Romance",6.6
The Hurricane Express,1932,"Action, Adventure, Crime",5.4
I Am a Fugitive from a Chain Gang,1932,"Crime, Drama, Film-Noir",8.2
If I Had a Million,1932,"Comedy, Drama",7
The Impatient Maiden,1932,"Comedy, Drama, Romance",6.1
Jewel Robbery,1932,"Comedy, Crime, Romance",7.3
The King Murder,1932,Mystery,5.5
Kongo,1932,"Drama, Horror",6.6
Lady and Gent,1932,"Drama, Sport",6.3
The Last Mile,1932,"Crime, Drama",6.1
The Last of the Mohicans,1932,"Action, Adventure, Drama",6.2
Law and Order,1932,Western,6.9
Lawyer Man,1932,"Drama, Romance",6.6
Letty Lynton,1932,Drama,6.1
Life Begins,1932,Drama,6.4
The Lodger,1932,"Action, Crime, Romance",5.8
Love Affair,1932,"Drama, Romance",5.8
Love Is a Racket,1932,"Comedy, Crime, Drama",6.4
Love Me Tonight,1932,"Comedy, Musical, Romance",7.6
Lovers Courageous,1932,"Drama, Romance",5.9
Madame Butterfly,1932,Drama,6.2
Make Me a Star,1932,"Comedy, Drama, Romance",6.4
Man Wanted,1932,"Romance, Comedy, Drama",6.5
Manhattan Tower,1932,Drama,6.5
The Mask of Fu Manchu,1932,"Adventure, Horror, Sci-Fi",6.3
Mata Hari,1931,"Crime, Drama, Romance",6.6
The Match King,1932,Drama,6.9
Me and My Gal,1932,"Comedy, Drama, Romance",6.6
Men of America,1932,"Crime, Western, Drama",6.3
Merrily We Go to Hell,1932,"Comedy, Drama, Romance",6.8
The Midnight Warning,1932,Mystery,5
Million Dollar Legs,1932,"Comedy, Sport",6.9
The Miracle Man,1932,Drama,6.2
Miss Pinkerton,1932,"Comedy, Mystery, Thriller",6.1
The Monster Walks,1932,"Horror, Mystery",4.1
The Mouthpiece,1932,Drama,7.1
Movie Crazy,1932,"Comedy, Family, Romance",7.2
Mr. Robinson Crusoe,1932,"Action, Adventure, Comedy",5.6
Murder at Dawn,1932,"Crime, Drama, Horror",4.8
Night After Night,1932,"Comedy, Drama",6.8
Night Court,1932,"Crime, Film-Noir, Thriller",7
No Man of Her Own,1932,"Drama, Romance",6.6
No More Orchids,1932,"Drama, Romance",6.6
Number Seventeen,1932,"Crime, Mystery, Thriller",5.8
The Old Dark House,1932,"Comedy, Horror, Thriller",7.1
Once in a Lifetime,1932,Comedy,6.4
One Way Passage,1932,"Comedy, Drama, Romance",7.5
Panama Flo,1932,"Adventure, Drama, Romance",6.4
Payment Deferred,1932,"Crime, Drama",6.9
Penguin Pool Murder,1932,"Comedy, Drama, Mystery",7
The Phantom Express,1932,"Mystery, Thriller",5.3
The Phantom President,1932,"Comedy, Musical",5.9
The Phantom of Crestwood,1932,"Crime, Mystery",6.6
Play Girl,1932,"Drama, Romance",5.9
Polly of the Circus,1932,"Comedy, Drama, Romance",6.2
Prestige,1931,"Adventure, Drama",5.7
Prosperity,1932,"Comedy, Drama",6.4
The Purchase Price,1932,"Comedy, Drama",6.4
Rain,1932,Drama,6.9
Rasputin and the Empress,1932,"Biography, Drama, History",6.6
Red Dust,1932,"Drama, Romance",7.3
Red-Haired Alibi,1932,Drama,5.6
Rich and Strange,1931,"Comedy, Drama, Romance",5.8
"Ride Him, Cowboy",1932,"Action, Romance, Western",5.5
The Roadhouse Murder,1932,Thriller,5.4
Roar of the Dragon,1932,"Adventure, Romance",6.3
The Savage Girl,1932,"Adventure, Comedy",4.4
Scarface: The Shame of the Nation,1932,"Action, Crime, Drama",7.8
Secrets of the French Police,1932,Crime,5.8
The Shadow of the Eagle,1932,"Crime, Drama, Mystery",5.8
Sherlock Holmes,1932,Drama,5.7
Shopworn,1932,"Drama, Romance",6.4
The Sign of Four: Sherlock Holmes' Greatest Case,1932,"Crime, Drama, Mystery",6
The Sign of the Cross,1932,"Drama, History",6.9
Silver Dollar,1932,"Biography, Drama",6.4
Sinister Hands,1932,Mystery,5.2
Sinners in the Sun,1932,"Drama, Romance",6.1
6 Hours to Live,1932,"Drama, Mystery, Sci-Fi",6.3
Skyscraper Souls,1932,"Drama, Romance",7.2
Smilin' Through,1932,"Drama, Romance",6.9
So Big!,1932,"Drama, Romance",6.9
The Son-Daughter,1932,Drama,5.5
Speak Easily,1932,Comedy,5.8
State's Attorney,1932,Drama,6.7
A Strange Adventure,1932,"Mystery, Romance, Thriller",5.4
Strange Interlude,1932,Drama,5.7
Strange Justice,1932,"Drama, Romance",5.7
The Strange Love of Molly Louvain,1932,"Crime, Drama, Romance",6.3
Strangers in Love,1932,"Comedy, Drama",6.9
Strangers of the Evening,1932,"Comedy, Mystery",5.1
Street of Women,1932,"Drama, Romance",5.9
A Successful Calamity,1932,"Comedy, Drama",6.9
Tangled Destinies,1932,"Adventure, Comedy, Crime",5.4
Tarzan the Ape Man,1932,"Action, Adventure, Romance",7
Texas Cyclone,1932,"Action, Adventure, Mystery",6.3
There Goes the Bride,1932,"Comedy, Musical, Romance",6.8
They Call It Sin,1932,Drama,6.2
Thirteen Women,1932,"Drama, Horror, Mystery",6.3
The Thirteenth Guest,1932,"Drama, Mystery, Romance",5.8
Three Wise Girls,1932,"Comedy, Drama, Romance",6.6
Three on a Match,1932,"Crime, Drama, Romance",7.2
Tom Brown of Culver,1932,Drama,6.6
Tombstone Canyon,1932,Western,6.1
Two Against the World,1932,"Drama, Romance",6.2
Two Seconds,1932,"Drama, Thriller",6.9
Two-Fisted Law,1932,"Action, Adventure, Drama",5.7
Unashamed,1932,Drama,6.1
Union Depot,1932,"Comedy, Drama, Romance",7
Uptown New York,1932,"Drama, Romance",6.5
Vanity Fair,1932,"Drama, Romance",5.7
Veiled Aristocrats,1932,Drama,5
Virtue,1932,"Crime, Drama, Romance",6.9
Washington Merry-Go-Round,1932,Drama,6.7
Week-End Marriage,1932,Comedy,5.7
West of Broadway,1931,"Drama, Romance, War",6.1
The Wet Parade,1932,"Drama, History, Romance",6.3
White Zombie,1932,Horror,6.3
Winner Take All,1932,Drama,6.1
You Said a Mouthful,1932,Comedy,6.1
Young America,1932,"Adventure, Drama, Romance",6.5
"20,000 Years in Sing Sing",1932,"Crime, Drama, Film-Noir",6.9
Ace of Aces,1933,"Drama, War",6.3
Adorable,1933,"Musical, Comedy, Romance",5.8
"Aggie Appleby, Maker of Men",1933,"Comedy, Romance",6.4
Air Hostess,1933,Drama,6.1
Alice in Wonderland,1933,"Adventure, Family, Fantasy",6.4
Ann Carver's Profession,1933,Drama,5.9
Ann Vickers,1933,"Drama, Romance",6.1
Another Language,1933,Drama,6.4
As the Earth Turns,1934,Drama,6.1
Beauty for Sale,1933,"Drama, Romance",6.6
Bed of Roses,1933,"Comedy, Drama, Romance",6.4
Berkeley Square,1933,"Fantasy, Romance",6.5
The Big Chance,1933,"Action, Adventure, Comedy",4.7
Blind Adventure,1933,Mystery,6.1
Blondie Johnson,1933,"Crime, Drama",6.6
Blood Money,1933,"Drama, Film-Noir, Romance",6.9
Bombshell,1933,"Comedy, Drama, Romance",7.1
The Bowery,1933,"Comedy, Drama",6.9
Brief Moment,1933,"Drama, Music, Romance",6.4
Broadway Bad,1933,"Drama, Music",6
Broadway Thru a Keyhole,1933,Musical,6.2
Broadway to Hollywood,1933,"History, Musical",5.8
Bureau of Missing Persons,1933,"Comedy, Crime, Drama",6.7
By Candlelight,1933,"Comedy, Music, Romance",6.6
Cavalcade,1933,"Drama, Romance, War",5.8
Chance at Heaven,1933,"Drama, Romance",6
Charlie Chan's Greatest Case,1933,Mystery,5.9
Clear All Wires!,1933,"Comedy, Drama, Romance",5.9
College Coach,1933,"Drama, Sport",6
College Humor,1933,"Action, Comedy, Music",6
Corruption,1933,"Action, Adventure, Crime",5.7
Dancing Lady,1933,"Comedy, Musical, Romance",6.7
Day of Reckoning,1933,Drama,6.3
The Death Kiss,1932,"Comedy, Crime, Drama",6
Deluge,1933,"Drama, Sci-Fi",6.3
The Devil's Brother,1933,"Comedy, Musical",7.2
The Devil's in Love,1933,"Drama, Romance, Thriller",6
Diplomaniacs,1933,"Comedy, Musical",6.5
Doctor Bull,1933,"Comedy, Drama, Romance",6.5
Don Quixote,1933,"Adventure, Comedy, Drama",6.5
Don't Bet on Love,1933,"Comedy, Drama",5.8
Double Harness,1933,"Comedy, Drama",6.8
Duck Soup,1933,"Comedy, Musical, War",7.8
"Elmer, the Great",1933,"Comedy, Romance, Sport",6.1
Emergency Call,1933,"Action, Crime, Drama",6
The Emperor Jones,1933,"Drama, Music",6.4
Employees' Entrance,1933,"Drama, Romance",7.1
F.P.1,1933,"Fantasy, Sci-Fi",6.1
Fast Workers,1933,Drama,6.2
Female,1933,"Comedy, Drama, Romance",6.7
42nd Street,1933,"Comedy, Musical, Romance",7.4
Friday the Thirteenth,1933,"Comedy, Drama",6.8
From Headquarters,1933,"Mystery, Drama",6.5
Gabriel Over the White House,1933,"Drama, Fantasy, Romance",6.4
Gambling Ship,1933,Drama,6.1
The Ghost Camera,1933,"Comedy, Crime, Mystery",6.2
The Ghoul,1933,"Action, Drama, Horror",5.9
Girl Missing,1933,"Comedy, Crime, Mystery",6.7
The Good Companions,1933,"Comedy, Musical, Romance",6.9
Goodbye Again,1933,"Comedy, Romance",6.3
Hallelujah I'm a Bum,1933,"Comedy, Drama, Musical",6.9
Hard to Handle,1933,"Comedy, Romance",6.7
Headline Shooter,1933,"Adventure, Crime, Drama",6.1
"Hello, Sister!",1933,"Drama, Romance",6.7
His Double Life,1933,"Comedy, Drama",6.4
His Private Secretary,1933,"Comedy, Romance",5.7
Hold Your Man,1933,"Drama, Romance",6.8
Hoopla,1933,Drama,6.5
The House on 56th Street,1933,"Drama, History",6.5
I Cover the Waterfront,1933,"Drama, Romance",6.3
I Lived with You,1933,"Comedy, Romance",6.5
I Loved a Woman,1933,"Drama, Romance",6
I Was a Spy,1933,"Drama, War",6.9
I'm No Angel,1933,"Comedy, Musical, Romance",6.9
If I Were Free,1933,"Drama, Romance",6
In the Wake of the Bounty,1933,"Action, Drama",4.9
International House,1933,Comedy,7
The Invisible Man,1933,"Horror, Sci-Fi",7.7
Jennie Gerhardt,1933,Drama,6.6
Jungle Bride,1933,"Adventure, Crime, Drama",5.2
The Kennel Murder Case,1933,"Crime, Mystery",6.9
The Keyhole,1933,"Comedy, Drama, Romance",6.4
King Kong,1933,"Adventure, Horror, Sci-Fi",7.9
King of the Jungle,1933,"Action, Adventure",6.8
The King's Vacation,1933,"Comedy, Romance",6.9
The Kiss Before the Mirror,1933,"Drama, Mystery",6.6
Ladies They Talk About,1933,"Crime, Drama, Romance",6.7
The Life of Jimmy Dolan,1933,"Romance, Drama",6.7
Lilly Turner,1933,Drama,6.5
Looking Forward,1933,Drama,7.1
Lucky Devils,1933,"Action, Drama",6.5
Made on Broadway,1933,"Comedy, Drama",6.2
The Man from Monterey,1933,"Adventure, Music, Romance",5.4
Man of the Forest,1933,"Action, Crime, Drama",5.6
Man's Castle,1933,"Drama, Romance",7.2
The Masquerader,1933,Drama,6.3
Meet the Baron,1933,Comedy,5.6
Men Must Fight,1933,"Drama, Sci-Fi, War",6.1
Midnight Mary,1933,"Crime, Drama, Romance",7
The Mind Reader,1933,"Action, Crime, Drama",6.7
Morning Glory,1933,"Drama, Romance",6.4
Murder in the Private Car,1934,"Mystery, Romance",6.2
Murders in the Zoo,1933,"Crime, Horror",6.5
Mystery of the Wax Museum,1933,"Horror, Mystery, Thriller",6.8
The Narrow Corner,1933,Drama,6.2
Night Flight,1933,Drama,6.2
Night of Terror,1933,"Horror, Mystery, Thriller",5.7
No Other Woman,1933,Drama,5.9
The Nuisance,1933,"Comedy, Drama, Romance",6.6
Oliver Twist,1933,Drama,4.9
One Man's Journey,1933,Drama,6.8
One Sunday Afternoon,1933,"Comedy, Romance",6.6
Only Yesterday,1933,"Drama, Romance",7.5
Our Betters,1933,"Comedy, Drama, Romance",6.2
Parachute Jumper,1933,Drama,6.6
Parole Girl,1933,"Crime, Drama",6.4
Peg o' My Heart,1933,"Drama, Romance",6.3
Penthouse,1933,"Crime, Mystery, Romance",6.8
Perfect Understanding,1933,"Comedy, Drama, Romance",5.8
The Phantom Broadcast,1933,"Crime, Music, Mystery",5.7
Phantom Thunderbolt,1933,"Action, Adventure, Western",5.9
Pick-up,1933,"Crime, Drama",6.3
Picture Snatcher,1933,"Drama, Crime",7.1
Pleasure Cruise,1933,"Comedy, Romance",6.4
The Power and the Glory,1933,Drama,6.8
The Prizefighter and the Lady,1933,"Comedy, Crime, Romance",6.4
